index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
232-12,querétaro,calpulalpan-querétaro,mex-m40d,55.0,125,0.2,42.9,0.4,0.6,3.9,6.1,3.5,24.2,5.5,0.4,0.1,12.0,0.2,45550,8.5,7.4,8.1,8.4,8.9,8.4,8.9,8.7,7.6,8.1,8.2,8.8
232-13,querétaro,sanctórum-querétaro,mex-m40d,55.0,999,0.3,39.5,0.3,1.3,4.3,9.7,2.7,23.3,6.5,1.6,0.1,10.4,0.0,364504,8.7,7.3,7.9,8.4,8.3,8.0,8.8,9.2,7.9,8.1,8.4,9.0
232-14,querétaro,san martín texmelucan-querétaro,mex-m40d,55.0,2749,0.3,36.1,0.3,3.6,4.5,5.6,1.6,32.9,4.1,1.1,0.1,9.3,0.5,1003476,8.8,7.4,8.4,8.5,8.6,8.3,8.6,8.5,7.8,8.5,8.2,8.4
233-01,tula ii,atlacomulco-tula ii,mex-m40d,70.0,54,0.7,87.6,0.4,0.5,2.6,1.6,0.1,1.8,0.1,0.0,0.0,0.2,4.4,19707,8.0,7.1,7.6,8.6,7.8,7.9,8.8,8.5,7.3,8.7,9.0,10.7
233-02,tula ii,acambay-tula ii,mex-m40d,70.0,13,0.2,93.2,0.2,0.4,3.5,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.4,4873,8.7,8.0,7.6,7.7,8.7,8.2,8.5,7.7,7.3,9.3,8.5,9.8
233-03,tula ii,jilotepec-tula ii,mex-m40d,70.0,246,1.5,92.9,0.2,1.5,2.3,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.5,89808,8.5,7.6,8.3,8.2,8.3,7.9,8.7,8.5,7.9,8.4,8.2,9.5
233-04,tula ii,querétaro-tula ii,mex-m40d,70.0,330,0.8,89.9,0.3,0.2,2.3,1.6,0.3,1.4,0.3,0.0,0.0,0.1,2.8,120404,8.1,7.7,8.4,8.5,8.2,8.3,8.4,8.5,7.9,8.2,8.5,9.3
233-05,tula ii,tula i-tula ii,mex-m40d,70.0,245,1.2,73.3,0.7,0.1,5.7,2.7,1.5,7.2,2.4,0.0,0.0,0.1,5.1,89344,9.0,9.0,9.0,7.9,8.3,8.2,8.0,8.0,8.2,8.3,8.0,8.1
233-06,tula ii,atitalaquia-tula ii,mex-m40d,70.0,104,0.7,51.7,0.9,0.1,3.7,2.8,13.2,8.2,15.9,0.0,0.0,0.0,2.8,37815,8.1,7.7,7.8,7.2,8.3,8.2,7.9,9.1,8.3,9.1,9.0,9.3
233-07,tula ii,apaxco-tula ii,mex-m40d,70.0,12,0.8,78.1,0.3,0.0,1.1,4.0,2.0,0.8,1.5,0.0,0.0,0.0,11.4,4274,7.5,7.0,7.9,8.6,8.3,8.3,8.6,9.1,10.3,9.0,6.5,8.9
233-08,tula ii,ajoloapan-tula ii,mex-m40d,70.0,9,0.5,79.1,0.3,0.3,9.1,0.5,0.3,4.2,1.0,0.0,0.0,0.0,4.7,3229,9.0,7.7,8.8,9.1,8.8,7.5,8.0,7.6,9.1,7.4,9.1,7.9
233-09,tula ii,pachuca-tula ii,mex-m40d,70.0,90,0.6,89.8,0.3,0.1,2.5,0.5,0.8,1.7,0.3,0.0,0.0,0.1,3.3,32841,8.4,7.9,8.4,8.0,8.2,7.9,8.5,8.4,8.2,8.5,8.5,9.1
233-10,tula ii,tulancingo-tula ii,mex-m40d,70.0,13,0.5,85.9,1.3,0.3,3.8,1.9,1.3,2.0,0.9,0.0,0.0,0.5,1.6,4676,11.5,6.5,7.9,8.4,7.9,7.7,10.3,8.8,8.0,7.7,6.7,8.6
233-11,tula ii,sahagún-tula ii,mex-m40d,70.0,1,0.0,89.7,0.3,0.0,1.3,2.0,0.3,2.8,0.3,0.0,0.0,2.8,0.5,398,8.3,7.8,9.0,8.8,9.0,8.3,5.8,9.5,9.3,5.0,11.3,7.9
233-12,tula ii,calpulalpan-tula ii,mex-m40d,70.0,2,1.1,82.7,1.2,0.4,3.5,3.7,1.2,5.3,0.5,0.0,0.0,0.0,0.4,565,10.8,6.0,7.4,8.1,9.7,9.4,6.5,8.5,7.8,10.8,5.0,10.0
233-13,tula ii,sanctórum-tula ii,mex-m40d,70.0,6,0.2,87.2,1.0,0.2,2.5,3.3,0.5,2.6,2.1,0.0,0.0,0.3,0.1,2310,14.6,5.0,6.9,8.4,7.7,8.0,9.6,10.0,7.5,8.2,5.9,8.2
233-14,tula ii,san martín texmelucan-tula ii,mex-m40d,70.0,22,0.7,58.6,0.4,0.7,3.3,5.3,0.3,2.6,1.0,0.0,0.0,1.1,26.0,8148,12.0,6.6,7.7,8.0,8.9,8.1,10.3,9.0,7.4,6.9,6.8,8.3
234-01,tula i,atlacomulco-tula i,mex-m40d,80.0,221,0.3,42.6,0.3,0.9,3.7,6.3,1.9,14.1,3.9,1.9,0.3,19.3,4.5,80549,8.7,7.4,8.5,9.1,8.3,7.7,8.6,9.5,8.5,8.0,7.4,8.3
234-02,tula i,acambay-tula i,mex-m40d,80.0,27,0.9,79.5,0.6,1.2,7.1,4.2,1.0,3.5,0.9,0.0,0.0,0.3,0.8,9938,8.3,6.6,9.3,9.9,9.0,7.9,9.2,8.5,8.1,8.2,6.7,8.3
234-03,tula i,jilotepec-tula i,mex-m40d,80.0,272,1.0,75.4,0.4,2.4,8.4,6.7,0.3,3.9,0.5,0.2,0.0,0.5,0.3,99177,8.2,7.7,8.9,9.1,8.5,7.9,8.4,8.3,7.6,8.2,7.9,9.3
234-04,tula i,querétaro-tula i,mex-m40d,80.0,639,0.5,57.3,0.5,0.8,4.1,5.0,1.8,12.1,3.8,0.8,0.1,11.9,1.3,233129,7.8,7.5,8.5,8.7,8.1,8.3,8.4,9.0,8.4,8.2,7.9,9.2
234-05,tula i,tula ii-tula i,mex-m40d,80.0,232,1.5,72.0,0.7,0.1,6.2,3.1,0.2,3.5,7.1,0.0,0.0,0.2,5.4,84625,8.7,8.7,8.7,7.8,8.3,8.1,7.8,8.4,8.4,8.2,7.9,9.0
234-06,tula i,atitalaquia-tula i,mex-m40d,80.0,784,1.0,85.4,0.2,0.7,3.1,3.7,1.2,1.2,1.4,0.0,0.0,0.4,1.7,286036,8.3,7.8,8.5,8.0,8.3,8.3,8.0,8.0,8.1,9.4,8.5,8.8
234-07,tula i,apaxco-tula i,mex-m40d,80.0,213,1.3,90.1,0.2,0.0,4.1,2.2,0.1,0.7,0.6,0.0,0.0,0.2,0.5,77700,8.2,7.7,8.5,8.1,8.3,8.1,8.0,8.4,8.9,9.0,8.2,8.6
234-08,tula i,ajoloapan-tula i,mex-m40d,80.0,127,0.9,82.0,0.4,0.3,9.0,3.7,0.6,0.6,0.2,0.0,0.0,0.1,2.2,46270,7.7,7.3,8.9,9.5,8.4,8.1,8.0,8.6,8.2,8.6,8.4,8.3
234-09,tula i,pachuca-tula i,mex-m40d,80.0,1115,0.5,87.2,0.2,0.7,3.8,1.8,0.3,1.8,0.7,0.1,0.0,1.9,1.0,407040,8.2,7.7,8.5,8.4,8.4,8.1,8.2,8.4,8.0,9.0,8.1,9.0
234-10,tula i,tulancingo-tula i,mex-m40d,80.0,186,0.7,74.3,0.4,0.5,4.2,3.3,0.7,3.7,2.5,0.3,0.1,8.7,0.6,67964,8.7,7.2,8.5,9.0,8.2,8.2,9.1,9.1,7.8,8.2,7.7,8.3
234-11,tula i,sahagún-tula i,mex-m40d,80.0,12,0.4,53.3,0.2,0.2,2.9,2.0,0.9,12.1,5.2,1.1,0.2,20.8,0.7,4458,12.8,7.1,8.7,7.3,7.1,7.5,7.1,9.3,7.0,8.2,6.2,11.7
234-12,tula i,calpulalpan-tula i,mex-m40d,80.0,18,0.3,65.5,0.5,0.3,6.6,4.5,1.4,9.6,3.0,0.3,0.2,7.2,0.6,6469,8.3,6.8,7.6,7.2,8.1,7.9,8.4,8.2,7.4,11.4,9.7,9.0
234-13,tula i,sanctórum-tula i,mex-m40d,80.0,71,0.2,55.3,0.3,0.6,2.8,4.8,2.1,8.5,7.1,1.6,0.4,16.3,0.0,25782,9.0,6.6,7.8,8.1,7.5,8.0,9.5,8.5,7.5,8.8,8.7,10.0
234-14,tula i,san martín texmelucan-tula i,mex-m40d,80.0,244,0.2,38.3,0.2,1.6,3.2,3.4,2.2,11.3,6.1,1.5,0.5,27.1,4.4,89044,8.2,6.6,8.3,8.3,8.5,7.8,8.2,9.2,8.0,9.0,9.0,8.9
235-01,atitalaquia,atlacomulco-atitalaquia,mex-m40d,88.0,41,0.0,18.2,0.5,1.4,3.3,16.2,16.1,20.5,7.8,1.4,0.1,8.1,6.4,14968,11.3,8.2,7.8,7.1,8.7,9.0,8.2,8.0,6.7,8.3,8.2,8.5
235-02,atitalaquia,acambay-atitalaquia,mex-m40d,88.0,8,0.5,58.4,0.7,0.1,5.9,7.2,7.3,11.2,8.3,0.1,0.0,0.2,0.1,2973,9.4,6.2,8.5,9.1,8.6,8.0,8.9,9.2,6.7,10.0,7.3,8.1
235-03,atitalaquia,jilotepec-atitalaquia,mex-m40d,88.0,65,0.8,64.4,0.5,1.8,3.4,5.6,4.8,7.7,10.5,0.0,0.0,0.2,0.3,23716,7.6,7.3,9.6,9.1,8.7,8.3,9.0,8.9,8.4,7.5,7.5,8.1
235-04,atitalaquia,querétaro-atitalaquia,mex-m40d,88.0,225,0.4,42.9,0.5,0.3,3.2,8.1,5.8,17.6,9.8,0.7,0.4,9.8,0.5,82075,8.3,7.6,8.4,8.7,8.3,8.5,8.6,8.7,7.3,8.6,8.1,8.9
235-05,atitalaquia,tula ii-atitalaquia,mex-m40d,88.0,99,0.6,48.3,1.0,0.0,4.1,2.8,0.5,4.2,35.8,0.0,0.0,0.0,2.7,35954,7.9,7.4,8.0,7.1,8.3,8.2,8.0,9.0,8.1,9.3,9.2,9.5
235-06,atitalaquia,tula i-atitalaquia,mex-m40d,88.0,740,1.1,85.1,0.2,1.9,2.7,2.8,0.4,1.7,1.5,0.1,0.0,0.5,2.0,270213,8.2,7.9,8.5,7.9,8.3,8.2,8.0,8.2,8.3,9.4,8.5,8.6
235-07,atitalaquia,apaxco-atitalaquia,mex-m40d,88.0,103,0.8,95.5,0.2,0.0,1.6,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.0,37428,9.0,8.5,9.2,9.2,9.1,8.9,8.5,10.0,9.3,6.5,5.8,6.0
235-08,atitalaquia,ajoloapan-atitalaquia,mex-m40d,88.0,110,2.8,85.2,0.5,0.2,3.9,3.0,0.1,0.4,0.1,0.0,0.0,0.0,3.8,40056,8.1,7.4,8.7,8.6,8.6,8.3,8.7,8.9,8.2,8.0,8.3,8.2
235-09,atitalaquia,pachuca-atitalaquia,mex-m40d,88.0,608,0.7,86.2,0.3,3.0,2.9,2.0,0.7,2.0,0.4,0.0,0.0,0.3,1.5,222047,8.4,7.9,8.9,8.2,8.5,8.2,8.4,8.3,7.7,9.0,7.9,8.6
235-10,atitalaquia,tulancingo-atitalaquia,mex-m40d,88.0,112,0.7,73.4,0.6,0.3,4.6,3.5,3.3,5.9,4.1,0.3,0.0,2.7,0.6,40866,9.2,7.7,8.4,8.7,8.6,8.7,9.2,8.1,7.1,8.0,7.6,8.7
235-11,atitalaquia,sahagún-atitalaquia,mex-m40d,88.0,7,1.0,62.3,0.1,0.0,4.2,6.2,2.3,8.9,11.1,0.2,0.0,3.3,0.4,2706,7.6,8.9,10.2,9.4,9.8,8.5,9.7,7.9,8.5,6.5,6.7,6.3
235-12,atitalaquia,calpulalpan-atitalaquia,mex-m40d,88.0,22,1.4,85.7,0.4,0.0,1.5,1.9,2.3,4.8,1.0,0.0,0.0,0.6,0.4,8087,3.3,6.7,9.4,10.5,9.5,8.6,10.1,10.7,8.6,8.0,7.3,7.3
235-13,atitalaquia,sanctórum-atitalaquia,mex-m40d,88.0,38,0.3,55.7,0.4,0.3,2.7,6.2,5.7,8.8,6.4,0.6,0.1,12.6,0.2,13988,9.8,8.1,8.6,8.9,8.8,7.8,8.7,8.5,7.2,7.2,7.8,8.6
235-14,atitalaquia,san martín texmelucan-atitalaquia,mex-m40d,88.0,85,0.4,50.2,0.3,0.6,3.6,6.0,6.4,9.6,4.0,1.4,0.7,11.0,5.8,30987,8.7,8.2,8.8,8.8,8.3,8.2,8.4,8.4,7.1,8.5,8.2,8.4
236-01,apaxco,atlacomulco-apaxco,mex-m40d,99.5,23,0.2,56.4,1.0,0.0,2.1,19.2,12.8,5.6,1.0,0.2,0.0,1.1,0.4,8217,6.5,6.1,7.8,7.8,8.6,8.1,8.8,7.4,8.0,8.6,10.6,11.7
236-02,apaxco,acambay-apaxco,mex-m40d,99.5,2,0.3,26.7,0.1,0.0,6.2,45.8,4.8,7.2,1.6,0.0,0.0,0.1,7.2,793,14.5,7.2,6.2,6.7,7.1,7.3,6.6,7.2,8.1,8.4,8.8,11.9
236-03,apaxco,jilotepec-apaxco,mex-m40d,99.5,26,1.9,76.1,0.2,0.0,2.4,7.0,4.3,3.4,1.4,0.2,0.0,1.0,2.1,9401,7.2,7.2,8.2,8.0,8.3,8.0,7.9,8.2,7.4,8.2,9.0,12.4
236-04,apaxco,querétaro-apaxco,mex-m40d,99.5,73,0.7,67.7,0.5,0.1,2.8,8.7,5.8,5.3,4.9,0.2,0.0,2.6,0.7,26824,6.4,6.2,7.5,6.8,7.6,7.6,8.2,10.0,10.7,9.0,8.6,11.4
236-05,apaxco,tula ii-apaxco,mex-m40d,99.5,12,0.6,79.1,0.2,0.0,1.7,6.0,0.4,1.0,0.6,0.0,0.0,0.0,10.4,4228,8.4,7.4,8.3,8.3,7.7,7.9,8.2,8.3,9.6,8.3,7.7,9.9
236-06,apaxco,tula i-apaxco,mex-m40d,99.5,211,1.3,89.6,0.2,0.0,4.3,2.7,0.2,0.5,0.5,0.0,0.0,0.1,0.6,77071,8.1,7.7,8.5,8.3,8.3,7.9,8.1,8.1,8.8,9.3,8.4,8.5
236-07,apaxco,atitalaquia-apaxco,mex-m40d,99.5,97,1.2,93.9,0.3,0.0,1.7,0.6,0.1,0.1,0.1,0.0,0.0,0.0,2.0,35540,8.8,8.1,9.6,9.3,9.3,9.3,9.1,8.9,9.3,5.7,6.4,6.2
236-08,apaxco,ajoloapan-apaxco,mex-m40d,99.5,80,2.0,90.9,0.6,0.0,1.4,1.4,0.0,0.2,0.3,0.0,0.0,0.0,3.2,29103,7.4,7.5,8.2,7.7,8.7,7.5,7.2,8.3,8.5,11.0,9.1,8.9
236-09,apaxco,pachuca-apaxco,mex-m40d,99.5,481,0.7,90.3,0.1,0.3,2.0,3.1,0.8,1.0,0.5,0.0,0.0,0.1,1.1,175660,7.6,7.2,7.8,7.3,8.0,7.7,8.2,8.8,8.3,10.3,9.3,9.5
236-10,apaxco,tulancingo-apaxco,mex-m40d,99.5,75,0.7,69.7,0.2,0.0,3.7,8.5,6.2,3.0,6.3,0.0,0.0,1.3,0.4,27415,6.8,6.0,6.6,6.8,7.2,7.5,9.1,10.7,9.6,9.3,9.6,10.8
236-11,apaxco,sahagún-apaxco,mex-m40d,99.5,8,0.4,68.6,0.4,0.0,2.5,2.9,1.2,1.8,3.4,0.0,0.0,18.1,0.7,2959,5.1,5.4,6.6,6.2,6.3,6.1,6.5,16.8,12.7,9.3,9.5,9.5
236-12,apaxco,calpulalpan-apaxco,mex-m40d,99.5,8,2.6,75.7,0.7,0.0,3.1,7.6,4.0,3.5,1.5,0.0,0.0,0.9,0.4,3071,4.8,5.3,7.1,7.2,8.8,7.9,8.0,9.9,10.5,9.8,10.4,10.3
236-13,apaxco,sanctórum-apaxco,mex-m40d,99.5,27,0.3,59.6,0.7,0.1,1.5,9.5,11.5,6.5,4.7,0.2,0.1,5.2,0.1,9754,6.7,5.1,5.8,7.2,6.8,6.7,8.8,11.2,9.9,9.3,10.5,12.0
236-14,apaxco,san martín texmelucan-apaxco,mex-m40d,99.5,57,0.7,52.5,0.2,0.1,1.8,12.1,6.6,6.6,3.7,0.6,0.2,6.5,8.4,20658,7.0,6.1,6.9,7.0,7.4,7.1,8.7,9.9,10.0,9.5,9.8,10.6
237-01,ajoloapan,atlacomulco-ajoloapan,mex-m40d,110.0,23,0.7,56.1,0.4,0.8,5.3,4.1,0.8,3.5,1.7,0.0,0.0,0.4,26.2,8354,8.0,6.8,8.8,8.2,8.5,7.3,8.6,8.2,7.7,8.8,10.5,8.6
237-02,ajoloapan,acambay-ajoloapan,mex-m40d,110.0,6,0.5,93.1,0.4,0.5,3.8,1.0,0.0,0.4,0.1,0.0,0.0,0.1,0.1,2040,9.3,6.5,8.1,6.6,9.8,8.3,7.8,8.0,7.9,9.4,9.1,9.2
237-03,ajoloapan,jilotepec-ajoloapan,mex-m40d,110.0,17,1.0,87.4,0.4,0.4,4.5,4.6,0.2,0.9,0.4,0.0,0.0,0.0,0.2,6273,7.3,6.9,9.3,8.3,8.8,8.1,8.8,8.7,8.5,8.2,8.2,8.9
237-04,ajoloapan,querétaro-ajoloapan,mex-m40d,110.0,67,0.5,72.9,0.5,2.0,5.8,4.3,1.0,10.8,1.1,0.0,0.0,0.7,0.4,24452,7.2,6.9,9.8,8.3,8.0,7.9,8.1,8.3,7.7,8.8,9.5,9.5
237-05,ajoloapan,tula ii-ajoloapan,mex-m40d,110.0,10,1.6,75.9,0.1,0.2,10.5,0.3,0.0,2.8,4.8,0.0,0.0,0.0,3.8,3730,7.8,7.5,8.4,8.5,7.7,7.6,8.5,7.9,9.2,8.4,9.9,8.6
237-06,ajoloapan,tula i-ajoloapan,mex-m40d,110.0,140,1.4,83.4,0.4,0.4,7.6,4.5,0.1,0.9,0.1,0.0,0.0,0.1,1.1,51212,7.5,7.4,8.8,9.4,8.3,7.7,8.0,8.6,8.2,8.8,8.8,8.5
237-07,ajoloapan,atitalaquia-ajoloapan,mex-m40d,110.0,105,3.0,85.5,0.5,0.2,3.7,2.2,0.1,0.6,0.1,0.0,0.0,0.0,4.1,38273,7.9,7.4,8.5,8.3,8.6,8.6,8.5,8.8,8.2,8.0,8.7,8.5
237-08,ajoloapan,apaxco-ajoloapan,mex-m40d,110.0,83,1.6,89.2,0.6,0.0,1.7,1.7,0.0,0.1,0.4,0.0,0.0,0.0,4.7,30185,7.2,6.5,7.9,7.4,8.1,7.3,7.5,8.7,8.5,10.0,10.8,10.1
237-09,ajoloapan,pachuca-ajoloapan,mex-m40d,110.0,454,1.1,86.4,0.4,0.3,3.1,3.1,0.4,2.4,1.1,0.0,0.0,0.1,1.6,165625,8.1,7.6,8.4,8.0,8.3,7.9,8.3,8.0,7.7,10.0,8.6,9.1
237-10,ajoloapan,tulancingo-ajoloapan,mex-m40d,110.0,80,0.5,72.7,0.5,0.3,5.1,6.5,3.4,3.2,5.9,0.0,0.0,0.3,1.6,29369,8.5,7.8,8.9,9.0,8.6,8.3,8.8,8.5,8.0,7.9,7.8,7.9
237-11,ajoloapan,sahagún-ajoloapan,mex-m40d,110.0,6,1.7,61.8,0.2,2.8,3.0,9.6,4.4,8.3,5.4,0.0,0.0,0.9,1.9,2264,7.2,8.1,11.7,10.9,12.0,8.5,9.1,9.1,8.0,4.4,6.1,4.9
237-12,ajoloapan,calpulalpan-ajoloapan,mex-m40d,110.0,7,0.4,54.1,0.5,0.0,3.9,11.9,13.0,10.8,3.9,0.0,0.0,0.6,0.9,2636,8.8,7.2,8.8,8.8,9.5,9.0,7.8,8.1,6.3,8.4,8.4,8.9
237-13,ajoloapan,sanctórum-ajoloapan,mex-m40d,110.0,31,0.3,45.7,0.3,0.4,1.9,9.4,10.5,17.0,6.1,0.0,0.0,8.1,0.3,11494,10.2,8.5,7.8,8.7,8.9,8.1,8.6,7.4,6.6,7.5,9.3,8.4
237-14,ajoloapan,san martín texmelucan-ajoloapan,mex-m40d,110.0,54,0.3,49.0,0.4,1.2,3.6,7.3,4.0,17.1,1.5,0.3,0.1,4.3,10.9,19659,7.7,7.0,7.8,8.2,8.5,8.2,9.1,8.6,8.2,9.1,8.3,9.3
238-01,pachuca,atlacomulco-pachuca,mex-m40d,129.0,299,0.8,60.0,0.3,1.0,4.6,7.2,1.2,11.9,2.1,0.3,0.0,5.6,5.0,109094,8.3,7.6,8.1,8.9,8.4,7.4,8.2,8.2,7.8,8.2,8.4,10.5
238-02,pachuca,acambay-pachuca,mex-m40d,129.0,27,0.4,84.3,0.5,1.1,4.5,4.0,0.8,3.5,0.5,0.0,0.0,0.2,0.2,9923,9.8,6.4,6.5,8.2,9.7,6.9,8.6,7.5,9.4,8.3,7.9,10.8
238-03,pachuca,jilotepec-pachuca,mex-m40d,129.0,105,0.5,84.7,0.4,0.8,6.1,3.7,0.3,2.8,0.2,0.0,0.0,0.4,0.1,38255,8.3,7.7,8.3,8.7,8.6,7.6,8.5,8.8,8.0,8.1,7.8,9.6
238-04,pachuca,querétaro-pachuca,mex-m40d,129.0,966,0.4,65.5,0.4,2.1,5.4,5.1,1.0,12.4,3.1,0.1,0.0,4.2,0.3,352411,7.9,7.8,8.6,8.8,8.6,7.9,8.2,8.1,8.0,8.3,7.9,9.9
238-05,pachuca,tula ii-pachuca,mex-m40d,129.0,99,0.6,91.0,0.3,0.2,3.2,0.3,0.1,0.7,0.9,0.0,0.0,0.0,2.7,36279,8.6,8.1,7.9,7.9,8.2,7.6,7.8,8.1,8.1,8.9,8.7,10.1
238-06,pachuca,tula i-pachuca,mex-m40d,129.0,1159,0.7,87.4,0.2,0.7,3.6,1.8,0.2,1.9,0.6,0.0,0.0,2.0,0.9,422925,8.2,7.7,8.5,8.5,8.5,8.1,8.1,8.0,8.1,9.0,8.3,9.0
238-07,pachuca,atitalaquia-pachuca,mex-m40d,129.0,577,0.8,86.5,0.2,1.7,3.2,2.9,0.3,1.4,1.3,0.0,0.0,0.3,1.4,210760,8.4,8.1,9.0,8.2,8.6,8.4,8.3,7.6,7.8,8.8,8.1,8.7
238-08,pachuca,apaxco-pachuca,mex-m40d,129.0,505,0.7,89.9,0.1,0.4,2.1,3.0,0.3,0.6,1.6,0.0,0.0,0.1,1.2,184464,7.8,7.2,7.8,7.4,8.1,7.6,8.2,9.0,8.5,10.0,8.9,9.5
238-09,pachuca,ajoloapan-pachuca,mex-m40d,129.0,441,1.1,86.5,0.4,0.3,3.0,2.2,0.5,2.5,1.6,0.0,0.0,0.1,1.8,161094,8.4,7.7,8.5,8.0,8.5,7.9,8.2,7.8,7.9,9.7,8.3,9.1
238-10,pachuca,tulancingo-pachuca,mex-m40d,129.0,727,0.8,81.1,0.3,0.5,4.3,2.9,0.9,3.3,1.5,0.1,0.0,3.5,0.8,265506,8.5,7.5,8.4,8.8,8.3,7.8,8.9,8.9,7.9,8.1,8.1,8.8
238-11,pachuca,sahagún-pachuca,mex-m40d,129.0,90,0.5,56.4,0.2,0.3,5.9,9.3,2.1,15.0,2.3,0.1,0.0,7.2,0.7,32778,8.3,8.1,9.0,7.7,9.0,7.9,7.9,8.8,8.3,8.6,7.9,8.5
238-12,pachuca,calpulalpan-pachuca,mex-m40d,129.0,89,0.5,68.7,0.4,0.2,3.7,4.5,1.4,14.2,3.1,0.0,0.0,1.7,1.6,32406,8.3,7.5,8.1,7.8,8.1,8.3,8.1,8.7,7.6,8.7,8.8,10.0
238-13,pachuca,sanctórum-pachuca,mex-m40d,129.0,336,0.4,64.8,0.3,0.5,4.0,5.0,2.6,12.5,4.7,0.2,0.1,4.6,0.3,122500,8.4,7.0,7.8,8.5,8.2,7.6,8.6,9.1,7.8,8.4,8.6,10.0
238-14,pachuca,san martín texmelucan-pachuca,mex-m40d,129.0,664,0.5,61.7,0.3,1.4,4.6,7.0,1.0,14.0,3.3,0.2,0.1,5.6,0.3,242448,8.2,7.2,8.4,8.5,8.2,7.9,8.4,8.7,8.0,8.7,8.4,9.4
239-01,tulancingo,atlacomulco-tulancingo,mex-m40d,153.0,215,0.5,56.5,0.4,1.6,5.3,5.3,1.8,8.2,3.1,0.7,0.1,10.0,6.5,78541,8.1,7.3,7.5,8.4,7.6,7.4,9.0,8.8,8.2,8.4,8.7,10.6
239-02,tulancingo,acambay-tulancingo,mex-m40d,153.0,20,0.5,78.1,0.5,0.7,4.0,7.9,3.2,3.7,0.7,0.2,0.0,0.4,0.1,7195,7.5,6.8,7.5,8.7,8.6,6.8,9.6,8.8,8.8,8.5,8.3,10.1
239-03,tulancingo,jilotepec-tulancingo,mex-m40d,153.0,61,0.5,81.2,0.4,0.6,7.1,2.8,0.8,3.3,0.4,0.6,0.0,2.0,0.3,22272,8.0,6.9,7.9,9.1,8.5,7.5,9.1,8.8,8.1,7.7,8.2,10.2
239-04,tulancingo,querétaro-tulancingo,mex-m40d,153.0,619,0.5,61.3,0.6,1.8,3.7,5.7,1.9,9.9,5.0,0.6,0.1,8.7,0.2,226055,7.5,7.0,8.0,8.9,8.0,7.6,9.1,8.9,8.4,8.3,8.0,10.3
239-05,tulancingo,tula ii-tulancingo,mex-m40d,153.0,15,0.4,84.1,1.3,0.2,7.3,1.3,0.6,2.4,1.2,0.0,0.0,0.2,1.0,5403,8.7,7.4,7.4,8.2,7.6,7.0,8.9,9.1,9.1,8.9,8.1,9.6
239-06,tulancingo,tula i-tulancingo,mex-m40d,153.0,221,0.6,65.1,0.4,0.8,3.8,2.8,0.8,4.6,1.7,2.7,0.1,16.0,0.6,80571,8.1,7.2,8.3,8.8,8.3,8.0,9.2,9.3,8.4,8.3,7.7,8.4
239-07,tulancingo,atitalaquia-tulancingo,mex-m40d,153.0,103,0.8,74.0,0.5,0.3,4.4,3.2,1.4,6.5,5.0,0.1,0.0,3.2,0.6,37538,8.5,7.8,8.9,9.1,8.8,9.1,8.9,8.1,7.6,7.6,7.1,8.5
239-08,tulancingo,apaxco-tulancingo,mex-m40d,153.0,78,0.7,71.3,0.2,0.0,3.7,8.4,1.4,3.9,8.6,0.1,0.0,1.4,0.3,28510,6.3,6.0,6.8,7.5,7.2,7.4,9.5,11.3,10.0,9.0,8.4,10.6
239-09,tulancingo,ajoloapan-tulancingo,mex-m40d,153.0,74,0.6,74.8,0.4,0.3,4.7,4.3,2.6,4.1,5.5,0.3,0.0,0.7,1.7,27144,8.7,7.9,8.8,9.0,8.6,8.3,9.1,8.3,8.1,7.9,7.7,7.6
239-10,tulancingo,pachuca-tulancingo,mex-m40d,153.0,733,0.8,81.9,0.3,0.5,4.0,3.0,0.6,3.6,1.2,0.1,0.0,3.2,0.8,267591,8.3,7.6,8.7,9.3,8.4,8.2,9.0,9.4,7.8,7.7,7.6,8.0
239-11,tulancingo,sahagún-tulancingo,mex-m40d,153.0,255,0.3,48.0,0.1,0.5,4.8,4.8,0.7,20.7,3.0,0.1,0.2,14.2,2.6,93011,8.2,7.6,9.8,8.5,8.5,8.5,8.2,8.6,7.7,8.3,8.0,8.1
239-12,tulancingo,calpulalpan-tulancingo,mex-m40d,153.0,177,0.4,69.0,0.5,0.2,4.8,6.8,1.0,8.8,3.0,0.1,0.0,3.9,1.5,64532,8.2,7.4,8.1,8.1,8.1,8.9,8.0,8.1,7.0,8.7,9.5,9.9
239-13,tulancingo,sanctórum-tulancingo,mex-m40d,153.0,1053,0.4,60.9,0.2,0.6,4.4,4.2,1.5,13.0,6.2,0.2,0.0,8.1,0.3,384362,8.6,7.3,7.9,8.1,8.0,7.8,8.5,8.8,7.7,8.6,9.0,9.7
239-14,tulancingo,san martín texmelucan-tulancingo,mex-m40d,153.0,1870,0.4,56.1,0.2,2.2,5.2,4.9,1.2,17.4,4.1,0.5,0.1,6.9,0.8,682713,8.4,7.6,8.2,8.2,8.2,8.0,8.4,8.4,8.0,8.9,8.7,9.0
