index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
264,montes azules,jiquipilas-montes azules,ex-187d,70.600,"4,514",0.9,72.8,0.3,2.4,5.6,3.4,0.4,7.6,1.6,0.1,0.1,4.0,0.8,"1,647,573",8.3,7.7,8.8,8.7,8.3,7.3,8.4,7.7,7.3,8.3,8.4,10.8
265,ocozocoautla,montes azules-ocozacoautla,ex-187d,89.400,"6,949",0.9,76.4,0.3,3.4,5.3,3.0,0.3,5.5,1.4,0.1,0.1,2.6,0.7,"2,536,355",8.4,7.7,8.8,8.7,8.4,7.6,8.4,7.6,7.3,8.3,8.4,10.4
266,santa ana,santa ana-altar,002d-mex,39.753,"4,955",0.2,46.4,0.9,5.3,3.7,2.4,1.7,26.4,2.9,0.4,0.1,8.2,1.4,"1,808,529",7.5,6.9,8.2,8.4,8.8,9.0,9.1,8.1,7.6,8.4,8.3,9.7
267-01,playa 1,zacatecas-monclova libramiento de saltillo,ex-040d,21.500,"4,206",0.2,25.3,0.6,1.1,4.6,5.0,1.6,43.2,4.4,1.6,0.2,11.7,0.5,"1,535,244",7.8,6.7,8.5,8.2,8.1,8.5,9.3,8.8,7.8,8.5,8.6,9.2
267-02,playa 1,zacatecas-torreón libramiento de saltillo,ex-040d,21.500,"1,424",0.5,70.0,0.8,0.6,3.6,4.1,0.9,13.0,2.4,0.4,0.1,2.1,1.5,"519,583",7.2,6.9,8.4,8.2,8.2,8.8,9.2,8.9,8.0,8.7,8.3,9.2
267-03,playa 1,torreón-monclova libramiento de saltillo,ex-040d,21.500,"5,841",0.3,37.6,1.5,1.1,4.3,3.5,1.2,28.1,7.1,0.7,0.5,13.5,0.6,"2,132,143",7.6,6.9,8.5,8.5,8.4,8.5,9.2,8.3,8.0,8.5,8.4,9.2
268-01,playa 2,monclova-ojo caliente ii,ex-040d,35.300,"7,771",0.3,38.9,0.5,1.6,3.6,3.6,1.3,31.0,4.6,1.3,0.2,12.6,0.5,"2,836,277",7.9,4.2,8.7,8.6,8.5,8.7,9.5,8.7,8.1,8.7,8.7,9.7
268-02,playa 2,monclova-ojo caliente i,ex-040d,35.300,"1,720",0.1,23.5,1.0,0.6,4.5,3.8,1.9,37.9,8.8,1.4,0.2,11.4,4.9,"627,718",7.6,6.8,8.4,8.1,8.4,8.5,9.5,8.4,7.7,8.3,8.3,10.0
268-03,playa 2,ojo caliente i-ojo caliente ii,ex-040d,35.300,589,0.3,82.9,0.8,0.3,4.3,1.4,0.1,3.3,1.1,0.1,0.0,1.9,3.5,"214,991",5.7,5.2,7.7,7.2,8.6,8.6,9.3,8.5,8.4,9.4,9.5,11.9
269-01,playa 3,ojo caliente ii-morones prieto,ex-040d,82.237,"6,226",0.6,95.6,0.4,1.5,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,"2,272,471",6.3,6.3,8.7,7.7,8.1,8.5,9.7,8.6,8.3,8.9,8.7,10.2
269-02,playa 3,ojo caliente ii-periférico,ex-040d,82.237,"10,724",0.1,33.7,0.4,2.2,4.2,3.6,1.1,31.5,4.1,1.1,0.5,16.8,0.7,"3,914,284",7.4,6.3,9.0,7.7,8.0,8.4,8.8,8.3,8.0,8.8,8.7,10.6
269-03,playa 3,periférico-morones prieto,ex-040d,82.237,"1,068",1.3,91.3,0.6,0.2,0.8,0.3,0.1,0.2,0.0,0.0,0.0,0.0,5.2,"389,777",6.4,6.2,7.2,7.5,8.7,7.8,8.0,7.7,8.7,10.5,10.3,11.0
269-04,playa 3,jónuco-morones prieto,ex-040d,82.237,57,0.1,99.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"20,745",3.4,5.8,9.3,8.5,9.7,10.3,9.2,9.7,8.0,9.7,8.4,8.0
269-05,playa 3,jónuco-periférico,ex-040d,82.237,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,11.2,6.9,20.7,8.6,8.6,10.3,12.1,4.3,1.7,1.7,3.4,10.5
270,puente de la unidad,cd. del carmen-isla aguada,ex-180,37.000,"5,311",1.9,55.4,0.5,2.1,4.2,3.0,0.2,10.3,0.7,0.0,0.0,5.3,16.4,"1,938,511",7.9,7.0,8.6,8.7,8.4,7.7,8.5,8.1,7.6,8.6,8.6,10.3
271,puente pantepec josé lópez portillo,álamo-potrero del llano,ex-127,35.000,"9,844",0.0,40.4,0.6,0.9,4.0,2.9,0.5,3.9,1.7,0.1,0.0,1.1,43.9,"3,593,158",8.6,7.9,9.1,8.6,8.8,7.8,8.3,7.6,7.2,8.1,8.2,9.8
272,puente refinería lázaro cárdenas,acceso a refinería lázaro cárdenas,ex-180d,25.000,102,1.5,72.7,0.5,1.6,5.8,5.3,0.4,3.2,1.4,0.1,0.0,2.1,5.4,"37,113",7.8,5.5,7.1,8.3,10.7,9.0,9.0,8.7,7.9,9.2,8.0,8.8
273,las vigas,perote-banderilla,ex-140d,122.500,"6,795",0.7,65.2,0.2,3.0,3.9,3.7,1.1,10.4,2.7,1.0,0.1,8.0,0.0,"2,480,338",7.7,6.7,8.3,8.1,8.5,7.9,8.7,7.9,7.5,8.8,8.9,11.0
274,miradores,banderilla-corral falso,ex-140d,174.500,"4,027",0.7,45.7,0.2,1.8,3.9,5.0,1.8,18.5,4.6,1.6,0.1,16.1,0.0,"1,469,890",7.5,6.7,8.5,8.2,8.6,8.0,8.7,7.8,7.5,8.7,9.0,10.8
275,el saucillo,lagos de moreno - villa de arriaga,lp-080d,29.000,"5,076",0.2,36.5,0.4,1.3,4.0,4.1,1.0,31.4,4.2,1.0,0.2,15.4,0.3,"1,852,891",7.9,7.0,8.4,8.3,8.4,8.3,9.1,8.3,7.7,8.3,8.6,9.7
276,san fernando,providencias-t. c.,ex-040d,12.900,"2,362",0.1,30.7,0.8,1.0,3.8,3.6,1.6,37.1,7.3,0.8,0.6,12.6,0.0,"862,094",12.3,11.4,12.5,6.1,6.5,6.4,6.5,7.3,7.2,7.3,7.8,8.7
277,lucio blanco,ent. san fernando - ent. monterrey,ex-040d,31.800,"1,923",0.3,50.7,1.3,0.4,3.2,2.4,0.8,28.5,2.9,0.4,0.7,8.4,0.0,"701,952",7.4,7.2,5.1,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,9.1
278-01,la calera,laguna larga-patti,ex-110d,81.200,"6,451",0.2,26.7,0.2,1.3,3.9,6.7,1.6,11.9,2.4,0.1,0.0,1.3,43.7,"2,354,723",7.1,6.6,7.8,7.6,8.4,8.8,9.3,8.9,8.3,8.9,8.4,9.9
278-02,la calera,laguna larga-la calera,ex-110d,81.200,542,4.9,63.6,0.6,1.6,3.3,4.5,0.3,1.9,0.7,0.0,0.0,0.2,18.4,"197,683",8.0,6.8,7.8,7.8,8.3,9.1,8.4,8.1,7.8,9.0,8.6,10.3
278-03,la calera,la calera-patti,ex-110d,81.200,329,0.6,40.8,0.5,0.8,6.8,8.9,1.9,10.8,4.4,0.1,0.0,0.5,23.9,"120,099",5.3,4.4,5.5,5.4,11.2,9.6,11.7,9.3,8.6,9.5,8.9,10.6
279,puente inter. río bravo-donna,río bravo-donna,ex-002,0.000,"1,052",0.0,99.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,"384,134",7.0,6.3,7.9,7.7,8.1,7.2,7.6,8.0,7.5,7.6,11.2,13.9
280,"puente inter. reynosa - mcallen ""anzaldua",reynosa-mcallen,ex-040,0.000,"2,397",0.1,99.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"874,876",6.7,6.1,8.2,8.1,8.2,7.5,7.2,7.5,7.5,8.0,11.1,13.9
281,san pedro,libramiento de culiacán,ex-015d,10.000,"3,561",0.2,38.8,1.0,1.6,3.6,4.6,1.7,33.2,4.2,0.7,0.1,9.2,1.1,"1,299,829",8.2,7.0,8.6,8.6,8.4,8.1,8.6,7.5,7.4,8.2,8.3,11.1
282,tepetlixpa,amecameca-nepantla,ex-115d,10.000,"9,272",1.5,81.2,0.1,0.6,4.2,3.8,0.6,5.2,1.1,0.1,0.0,1.2,0.4,"3,384,102",7.4,7.0,8.8,8.9,8.9,7.7,8.6,8.2,7.5,8.7,8.6,9.7
283,vicente rangel lozano,enrique estrada-mexquitic,ex-057d,13.000,"4,916",0.2,23.4,0.0,1.8,4.3,5.4,1.8,37.6,6.0,1.0,0.2,18.3,0.0,"1,794,175",7.8,6.8,7.9,7.8,8.2,8.3,9.4,8.8,8.3,8.5,8.5,9.7
284-01,poniente slp,mexquitic-villa de arriaga,ex-057d,38.470,"3,002",0.2,27.0,0.0,1.2,4.5,5.4,1.6,33.6,6.3,1.2,0.2,18.8,0.0,"1,095,791",7.8,6.7,8.0,7.9,8.1,8.2,9.2,8.5,8.5,8.6,8.7,9.8
284-02,horizontes,mexquitic-horizontes,ex-057d,39.300,26,2.0,96.8,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9,652",6.0,6.2,7.5,8.3,8.2,7.5,9.5,9.4,9.4,9.3,8.3,10.4
284-03,horizontes,horizontes-villa de arriaga,ex-057d,39.300,"2,352",1.1,97.6,0.0,0.3,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"858,298",7.2,6.2,8.3,8.6,8.5,8.1,9.0,8.3,7.5,8.6,9.2,10.5
285,estación doctor,san luis río colorado - golfo de santa clara,ex-d,0.500,623,0.3,86.4,3.2,0.5,1.4,0.7,0.2,2.5,0.4,0.0,0.0,1.6,2.8,"227,538",5.9,7.2,7.6,2.5,3.0,5.7,8.1,15.4,14.9,14.0,8.4,7.3
286-01,el vainillo,villa unión-mazatlán,ex-015d,246.300,"6,795",0.7,48.1,0.7,3.8,3.2,3.7,1.2,24.6,3.1,0.5,0.1,8.2,2.1,"2,480,334",8.1,6.7,8.5,8.5,8.5,8.4,9.3,7.7,7.3,8.1,8.2,10.7
286-02,el vainillo,villa unión-aeropuerto de mazatlán,ex-015d,246.300,"1,012",0.8,76.5,0.6,1.1,2.4,3.7,0.6,7.6,2.7,0.3,0.0,3.7,0.0,"369,478",6.6,6.0,8.2,8.4,8.5,8.3,9.0,7.5,7.8,9.0,9.6,11.1
287-01,san pedro,el vergel-matamoros,ex-040d,16.830,"2,841",0.2,27.5,0.8,0.8,4.6,3.6,1.6,32.2,7.7,1.6,0.0,17.6,1.8,"1,036,865",7.6,6.9,8.4,8.5,8.4,8.6,9.8,8.5,7.8,8.3,8.1,9.1
287-02,san pedro,el vergel-san pedro,ex-040d,16.830,991,0.8,61.7,3.0,1.1,2.7,2.6,1.1,9.7,2.2,0.6,0.0,8.9,5.6,"361,686",7.5,6.4,8.4,8.4,8.2,8.2,10.6,8.7,7.3,7.8,7.9,10.6
287-03,san pedro,san pedro-matamoros,ex-040d,16.830,613,0.6,69.1,1.2,0.4,2.3,1.9,0.4,13.5,1.2,0.3,0.0,5.7,3.4,"223,714",6.8,6.7,8.1,8.3,9.1,8.7,9.1,8.6,7.9,8.5,8.7,9.5
288,la cantera,san cayetano-trapichillo,ex-015d,7.700,"2,999",0.5,32.0,0.5,1.4,3.6,6.0,2.1,38.4,3.4,0.7,0.1,10.1,1.2,"1,094,649",8.8,7.4,8.8,8.8,8.6,8.2,8.4,7.7,7.2,8.1,8.4,9.6
289,cuto,copándaro-capula,ex-014d,28.400,"4,923",0.5,59.0,0.3,1.2,3.3,3.9,1.8,13.4,3.2,1.5,0.1,10.6,1.2,"1,797,018",7.4,6.1,8.0,7.9,7.8,7.4,8.7,8.6,7.9,9.2,9.8,11.2
290,chapultepec,capula-patzcuaro,ex-014d,57.700,"5,991",0.4,61.3,0.2,2.4,4.7,3.8,1.4,10.9,2.6,1.2,0.0,9.2,1.9,"2,186,592",7.5,6.3,8.0,7.9,8.0,7.6,8.6,8.4,8.0,9.1,9.7,10.9
291-01,cabo san lucas,san josé del cabo-cabo san lucas,ex-001d,25.000,80,0.6,95.5,0.6,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,2.4,"29,023",4.8,3.8,5.3,6.0,9.8,9.3,8.5,6.7,6.1,10.6,14.8,14.3
291-02,cabo san lucas,aeropuerto los cabos-cabo san lucas,ex-001d,25.000,596,0.3,96.2,0.3,0.5,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,1.5,"217,608",5.5,4.3,6.4,7.3,9.1,9.4,9.4,8.5,6.3,10.5,11.3,12.0
291-03,cabo san lucas,el mangle-cabo san lucas,ex-001d,25.000,37,0.5,48.6,0.3,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,49.9,"13,664",6.6,7.3,8.4,9.0,8.1,7.8,9.2,9.1,6.4,8.2,9.5,10.4
292-01,el mangle,san josé del cabo-el mangle,ex-001d,9.000,300,0.5,94.4,0.9,0.5,1.4,0.5,0.1,0.5,0.2,0.0,0.0,0.2,0.8,"109,609",6.9,5.9,7.8,8.1,9.0,8.0,8.2,8.2,6.2,9.5,10.4,11.8
292-02,el mangle,aeropuerto los cabos-el mangle,ex-001d,9.000,344,0.2,89.5,0.6,0.6,1.5,0.9,0.1,1.9,0.8,0.2,0.1,2.8,0.8,"125,401",5.7,5.4,7.3,7.6,8.5,8.6,8.7,8.1,6.2,10.2,11.1,12.6
292-03,el mangle,cabo san lucas-el mangle,ex-001d,9.000,32,0.4,70.2,0.6,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,28.3,"11,805",6.6,6.2,7.5,8.0,8.1,8.1,10.9,8.0,6.4,9.6,10.3,10.3
293,amado nervo,jala-ent. la cañada,ex-d,32.000,"4,058",0.7,84.5,0.4,5.4,2.3,1.6,0.2,2.4,0.7,0.0,0.0,0.5,1.3,"1,481,006",7.1,5.8,9.1,9.4,9.4,8.5,10.4,8.4,6.5,7.8,8.2,9.4
294,la marquesa t2,la marquesa-lerma,ex-d,41.157,"16,293",0.6,91.1,0.1,0.3,2.0,1.0,0.1,2.0,0.1,0.0,0.0,0.7,2.0,"5,946,886",5.8,6.1,7.3,7.3,8.2,8.3,8.9,9.3,9.2,9.9,9.6,10.1
295-01,la laja,zapotlanejo-ent. zapotlanejo,ex-d,3.200,637,2.2,66.2,0.4,0.3,3.7,3.4,1.0,10.3,2.7,0.4,0.1,7.1,2.2,"232,675",7.0,7.0,8.0,7.8,8.3,8.0,8.8,7.9,7.8,8.6,9.3,11.5
295-02,la laja,zapotlanejo-chapala,ex-d,4.700,"7,651",0.3,33.5,0.3,1.7,4.2,5.9,2.3,24.2,5.3,1.2,0.4,19.7,1.0,"2,792,768",7.6,7.0,8.4,8.1,8.1,8.0,9.0,8.2,7.8,8.7,8.8,10.3
296,chapala,chapala-santa cecilia,ex-d,30.600,"9,259",0.3,41.4,0.3,1.7,3.9,6.6,2.4,20.1,5.1,1.0,0.4,15.9,0.9,"3,379,525",7.7,6.9,8.4,8.1,8.4,8.2,9.0,8.1,7.6,8.6,8.8,10.2
297,santa cecilia,santa cecilia-el arenal,ex-d,65.500,"3,726",0.4,39.6,0.4,3.1,4.1,7.9,2.2,28.0,4.3,0.6,0.1,7.8,1.5,"1,359,817",7.8,6.7,8.3,8.5,8.4,8.3,9.4,8.0,7.4,8.2,8.6,10.4
298,puente inter. guadalupe - tornillo,guadalupe-tornillo,ex-002,0.000,918,0.0,93.3,6.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"334,906",7.5,7.1,8.9,7.9,8.5,8.0,8.6,8.1,8.3,8.3,8.7,10.1
299,compostela ii,ent. la cañada-compostela,ex-d,9.600,"4,056",0.7,84.5,0.4,5.4,2.3,1.6,0.2,2.4,0.7,0.0,0.0,0.5,1.3,"1,480,424",7.1,5.8,9.1,9.4,9.4,8.5,10.4,8.4,6.5,7.8,8.2,9.4
300,mendoza,ent. cerro gordo-ent. itesi,ex-d,12.600,"14,667",0.4,63.9,0.4,0.8,0.0,9.4,0.0,19.1,0.0,5.3,0.0,0.0,0.7,"5,353,601",7.2,6.6,8.1,7.9,8.3,8.2,8.9,8.5,7.9,8.9,9.2,10.3
301,romita,ent. cerro gordo-ent. romita,ex-d,54.500,816,0.6,85.4,0.7,0.2,0.0,9.7,0.0,3.1,0.0,0.3,0.0,0.0,0.0,"297,725",6.8,6.3,7.9,8.0,8.5,7.6,8.2,8.1,8.0,9.2,9.5,11.9
302,puerto interior gto.,ent. itesi-ent. león,ex-d,63.800,"9,876",0.4,59.6,0.4,0.6,0.0,10.6,0.0,19.4,0.0,7.9,0.0,0.0,1.1,"3,604,903",7.1,6.6,7.9,7.8,8.1,7.9,8.8,8.6,8.1,9.0,9.5,10.6
303,tezoyuca,texcoco-acolman,ex-d,1.000,"13,359",1.9,86.7,0.1,0.2,4.0,2.7,0.3,1.7,0.6,0.0,0.0,0.4,1.4,"4,876,125",7.0,6.8,8.2,8.1,8.6,8.1,8.7,8.4,8.0,9.0,9.0,10.1
304-01,la calera,la pitahaya-san juan,ex-070d,89.600,"1,315",0.4,43.9,0.4,1.1,3.5,4.2,1.3,17.8,6.7,0.9,0.2,15.3,4.3,"479,998",8.0,6.5,8.4,8.9,8.8,8.1,9.2,8.2,7.3,8.3,8.3,10.0
304-02,la calera,la pitahaya-la calera,ex-070d,89.600,547,0.9,73.4,0.5,1.7,3.7,4.7,0.6,3.8,2.0,0.1,0.0,0.6,8.0,"199,674",7.6,6.2,8.7,9.4,8.5,7.8,9.9,8.0,6.8,8.4,8.6,10.1
304-03,la calera,la calera-san juan,ex-070d,89.600,"1,046",1.8,72.8,0.7,4.6,3.2,2.4,0.3,2.5,1.2,0.1,0.0,1.4,9.0,"381,717",7.7,6.8,8.7,8.7,8.6,7.8,9.1,8.0,7.3,8.2,8.6,10.5
305,esperanza-hornos,ent. henequén-ent. esperanza,ex-015d,31.000,"2,805",0.2,40.8,1.4,1.6,3.2,3.2,1.3,30.8,2.4,0.6,0.2,12.3,2.0,"1,023,649",8.8,7.7,8.3,8.5,8.0,7.7,8.2,7.3,6.9,7.9,8.2,12.5
306-01,felipe carrillo puerto,ent. chetumal-ent. cancún,ex-307d,6.100,817,0.6,63.1,0.5,5.6,3.1,3.0,0.3,8.8,1.9,0.3,0.0,6.7,6.1,"298,278",7.8,6.6,8.2,8.4,8.3,7.6,8.9,8.6,7.8,8.3,8.8,10.7
306-02,felipe carrillo puerto,ent. chetumal-ent. felipe carrillo puerto,ex-307d,6.100,39,1.9,13.1,0.4,0.4,1.6,3.0,0.5,4.3,0.6,0.0,0.0,4.9,69.3,"14,199",7.6,7.7,9.3,8.2,8.5,7.6,7.9,8.7,9.4,7.6,9.0,8.5
306-03,felipe carrillo puerto,ent. felipe carrillo puerto-ent. cancún,ex-307d,6.100,40,0.8,18.1,0.3,0.6,2.7,4.1,0.9,5.2,1.0,0.0,0.0,4.1,62.2,"14,585",8.4,8.4,8.2,8.1,8.1,7.5,8.0,8.5,9.0,8.7,8.6,8.5
307-01,nacajuca,ent. loma de caballo-frontera,ex-180d,16.000,"5,253",0.4,32.5,0.4,0.4,6.6,7.4,1.6,27.5,5.8,0.4,0.2,15.7,1.1,"1,917,368",7.8,7.2,8.3,8.0,8.4,8.3,8.8,8.6,8.0,8.5,8.4,9.7
307-02,nacajuca,ent. loma de caballo-nacajuca,ex-180d,16.000,"1,080",2.5,85.7,0.6,0.0,2.9,2.4,0.3,2.0,0.8,0.0,0.0,0.2,2.6,"394,275",8.7,7.8,8.8,8.1,8.5,7.8,8.0,7.8,8.0,8.4,8.5,9.6
307-03,nacajuca,nacajuca-frontera,ex-180d,16.000,832,6.2,76.3,0.4,0.0,1.9,0.7,0.1,1.1,0.4,0.0,0.0,0.1,12.8,"303,622",8.0,7.4,8.3,8.1,8.7,7.8,8.7,8.3,8.0,8.7,8.2,9.8
308-01,huichapan,huimilpan-huichapan,ex-045d,5.000,202,0.4,82.8,0.5,2.2,3.9,1.2,0.1,0.7,0.2,0.0,0.0,0.2,7.8,"73,652",11.4,9.7,11.8,6.2,4.8,6.3,10.4,7.8,7.8,9.5,7.8,6.5
308-02,huichapan,apaseo el grande-huichapan,ex-045d,5.000,"4,747",0.3,51.9,0.2,3.5,5.0,7.3,0.9,19.0,2.7,0.6,0.1,7.2,1.3,"1,732,764",7.8,7.1,9.0,8.4,4.7,8.4,9.1,8.9,8.9,8.1,8.7,10.9
308-03,huichapan,apaseo el alto-huichapan,ex-045d,5.000,782,0.2,59.8,0.2,1.9,4.8,9.4,2.7,13.2,3.4,0.2,0.0,2.4,1.8,"285,340",9.7,7.8,10.5,7.7,7.3,7.1,8.9,8.2,8.0,9.1,7.0,8.7
308-04,huichapan,amealco-huichapan,ex-045d,5.000,525,0.5,77.0,0.4,5.7,5.1,2.5,0.5,3.1,2.9,0.1,0.0,0.7,1.5,"191,512",12.6,9.3,14.3,6.2,4.5,6.4,7.3,7.3,7.2,11.0,7.5,6.4
309-01,amealco,huichapan-amealco,ex-045d,17.000,524,0.4,77.1,0.4,5.7,5.1,2.5,0.5,3.1,2.9,0.1,0.0,0.7,1.5,"191,422",12.6,9.3,14.3,6.2,4.5,6.4,7.3,7.3,7.2,11.0,7.5,6.4
309-02,amealco,huimilpan-amealco,ex-045d,17.000,23,0.8,77.8,1.4,0.2,2.5,0.9,0.1,0.4,0.1,0.0,0.0,0.0,15.8,"8,281",7.4,6.6,8.4,7.3,6.9,7.7,9.2,9.0,9.0,8.2,8.8,11.5
309-03,amealco,apaseo el alto-amealco,ex-045d,17.000,25,0.4,80.4,0.5,0.3,4.8,3.4,0.6,5.3,1.1,0.0,0.0,2.4,0.8,"9,099",8.1,6.5,8.2,7.9,9.0,7.8,8.9,7.7,7.9,7.9,7.9,12.2
309-04,amealco,apaseo el grande-amealco,ex-045d,17.000,49,0.7,79.7,0.5,1.1,5.1,2.5,0.3,3.1,0.9,0.0,0.0,0.7,5.4,"17,934",7.6,6.7,8.3,7.7,6.9,8.4,9.4,9.3,8.6,7.4,8.6,11.1
310-01,huimilpan,huichapan-huimilpan,ex-045d,41.700,202,0.4,82.8,0.5,2.2,3.9,1.2,0.1,0.7,0.2,0.0,0.0,0.2,7.8,"73,573",11.4,9.7,11.8,6.2,4.8,6.3,10.4,7.8,7.8,9.5,7.8,6.5
310-02,huimilpan,apaseo el grande-huimilpan,ex-045d,41.700,37,0.4,64.3,1.3,0.7,3.4,2.8,0.2,1.2,0.9,0.0,0.0,0.3,24.5,"13,426",7.1,7.0,7.6,6.8,7.7,7.7,9.9,9.5,9.5,6.9,9.5,10.8
310-03,huimilpan,apaseo el alto-huimilpan,ex-045d,41.700,34,0.4,73.6,0.8,0.3,4.2,4.5,0.3,0.8,0.8,0.0,0.0,0.1,14.2,"12,374",8.2,8.2,8.4,7.9,7.8,7.2,9.0,8.5,8.3,8.2,8.3,10.0
310-04,huimilpan,amealco-huimilpan,ex-045d,41.700,23,0.9,77.1,1.5,0.4,2.6,1.0,0.1,0.4,0.2,0.0,0.0,0.1,15.7,"8,362",7.5,6.6,8.5,7.3,6.9,7.7,9.2,9.0,9.0,8.2,8.8,11.3
311-01,apaseo el alto,huichapan-apaseo el alto,ex-045d,80.000,782,0.2,59.8,0.2,1.9,4.8,9.4,2.7,13.2,3.4,0.2,0.0,2.4,1.8,"285,442",9.7,7.8,10.5,7.7,7.3,7.1,8.9,8.2,8.0,9.1,7.0,8.7
311-02,apaseo el alto,huimilpan-apaseo el alto,ex-045d,80.000,34,0.3,74.2,0.7,0.2,4.2,4.4,0.3,0.8,0.7,0.0,0.0,0.0,14.2,"12,297",8.1,8.2,8.4,7.9,7.8,7.3,9.0,8.5,8.3,8.2,8.3,10.0
311-03,apaseo el alto,apaseo el grande-apaseo el alto,ex-045d,80.000,122,0.9,59.9,0.3,0.4,4.8,2.3,0.4,3.7,0.7,0.0,0.0,0.7,25.9,"44,479",7.2,6.6,6.8,7.6,7.6,8.2,8.8,9.7,9.4,7.5,9.4,11.2
311-04,apaseo el alto,amealco-apaseo el alto,ex-045d,80.000,25,0.3,80.9,0.4,0.2,4.8,3.4,0.6,5.3,1.0,0.0,0.0,2.4,0.7,"9,036",8.1,6.5,8.2,7.9,9.1,7.8,8.9,7.7,7.8,7.9,7.9,12.2
312-01,apaseo el grande,huichapan-apaseo el grande,ex-045d,82.600,"4,748",0.3,51.9,0.2,3.5,5.0,7.3,0.9,19.0,2.7,0.6,0.1,7.2,1.3,"1,732,851",7.8,7.1,9.0,8.4,4.7,8.4,9.1,8.9,8.9,8.1,8.7,10.9
312-02,apaseo el grande,huimilpan-apaseo el grande,ex-045d,82.600,37,0.5,64.0,1.4,0.8,3.4,2.8,0.2,1.3,0.9,0.0,0.0,0.3,24.4,"13,502",7.1,7.0,7.6,6.9,7.7,7.7,9.9,9.4,9.4,6.9,9.4,11.0
312-03,apaseo el grande,apaseo el alto-apaseo el grande,ex-045d,82.600,122,1.0,59.8,0.3,0.4,4.8,2.3,0.4,3.7,0.7,0.1,0.0,0.7,25.8,"44,559",7.2,6.6,6.8,7.6,7.6,8.2,8.8,9.7,9.4,7.5,9.4,11.2
312-04,apaseo el grande,amealco-apaseo el grande,ex-045d,82.600,49,0.8,79.5,0.5,1.1,5.1,2.5,0.3,3.2,0.9,0.0,0.0,0.7,5.4,"18,012",7.6,6.7,8.3,7.7,6.9,8.4,9.4,9.3,8.6,7.4,8.6,11.1
313,rayón,rayón-vicente guerrero,ex-070d,2.050,"3,700",0.5,65.2,0.4,1.3,2.1,1.6,0.2,1.8,0.9,0.0,0.0,0.9,25.1,"1,350,319",9.7,8.3,8.6,6.1,6.4,7.3,8.0,8.0,7.8,9.0,9.4,11.4
314,la pitahaya,vicente guerrero-la pitahaya,ex-070d,62.000,"4,705",0.8,68.6,0.4,1.3,2.0,1.9,0.2,1.5,0.9,0.0,0.0,0.7,21.7,"1,717,376",9.7,8.3,8.6,6.1,6.4,7.3,8.0,8.0,7.8,9.0,9.4,11.4
315,san blas,tepic-san blas,ex-d,30.600,"3,655",3.7,93.2,0.0,0.2,1.3,0.9,0.1,0.5,0.1,0.0,0.0,0.0,0.0,"1,334,056",7.6,6.8,10.4,10.3,10.5,8.0,8.4,7.2,6.6,7.5,7.8,8.9
316-01,tintal,cedral-playa del carmen,ex-180d,50.000,805,2.1,94.1,0.3,1.4,1.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,"293,867",7.1,6.3,7.8,8.1,8.5,7.9,10.0,9.2,7.9,8.4,8.7,10.1
316-02,tintal,valladolid-playa del carmen,ex-180d,50.000,"1,095",0.6,84.6,0.2,3.6,1.9,1.0,0.2,2.1,0.5,0.0,0.0,5.0,0.3,"399,667",8.1,6.4,8.0,8.2,8.2,7.8,9.0,8.5,7.6,8.4,9.1,10.7
316-03,tintal,cancún-playa del carmen,ex-180d,50.000,23,0.5,86.7,0.1,1.2,1.3,1.4,0.0,0.6,0.2,0.0,0.0,0.5,7.5,"8,329",1.9,9.0,4.9,4.1,3.3,7.4,54.1,3.3,2.7,2.4,3.2,3.7
316-04,tintal,cedral-cancún,ex-180d,10.000,380,0.4,90.7,0.1,1.9,1.0,0.6,0.0,0.1,0.0,0.0,0.0,0.1,5.1,"138,585",7.3,6.3,7.9,8.1,8.4,8.1,10.2,9.3,7.4,8.1,9.1,9.8
316-05,tintal,cedral-valladolid,ex-180d,10.000,129,0.6,88.1,0.3,1.6,1.1,2.7,0.0,0.8,0.4,0.0,0.0,0.6,3.8,"46,925",7.7,6.2,7.8,8.2,8.2,7.2,10.4,9.4,7.4,7.4,9.5,10.6
